%OpenBCI Raw EXG Data
%Number of channels = 8
%Sample Rate = 250 Hz
%Board = OpenBCI_GUI$BoardCytonSerial
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, EXG Channel 4, EXG Channel 5, EXG Channel 6, EXG Channel 7, Accel Channel 0, Accel Channel 1, Accel Channel 2, Other, Other, Other, Other, Other, Other, Other, Analog Channel 0, Analog Channel 1, Analog Channel 2, Timestamp, Other, Timestamp (Formatted)
49.0, -1608.4538827483516, -1431.1374939844006, -3097.5494501053636, 1154.7805255389842, 3485.933361760779, 3383.5623721554725, 182.68080743322463, -4439.481131968633, -0.08, -0.044, 0.974, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.700578771047735E9, 0.0, 2023-11-21 09:59:31.047
50.0, -1613.6618392064381, -1433.8644068079482, -3099.2258309395115, 1154.199380183146, 3485.285161171575, 3384.054110533489, 185.89945863478883, -4435.860149366874, -0.08, -0.044, 0.974, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.700578771050737E9, 0.0, 2023-11-21 09:59:31.050
51.0, -1599.9155163664243, -1424.0519909920683, -3098.5999820947627, 1155.2275604280903, 3487.4979838726504, 3384.8140698449697, 189.78866217001226, -4426.1371405288155, -0.08, -0.044, 0.974, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.700578771053733E9, 0.0, 2023-11-21 09:59:31.053
52.0, -1605.4587489913404, -1431.5845288735068, -3104.8361187977935, 1148.2985196469451, 3481.999454736645, 3376.879200563336, 184.37954001182797, -4431.613317920365, -0.08, -0.044, 0.974, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.700578771059764E9, 0.0, 2023-11-21 09:59:31.059
53.0, -1612.6113072170388, -1438.5806248880178, -3105.238450197989, 1145.2139789121127, 3481.0383297250664, 3376.543924396506, 182.85962138886708, -4432.619146420854, -0.08, -0.044, 0.974, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.700578771063742E9, 0.0, 2023-11-21 09:59:31.063
54.0, -1611.1360920829884, -1437.4853894097078, -3096.7000838160616, 1151.5395225929647, 3484.279332671086, 3377.6615116192716, 184.69246443420226, -4426.83004460693, -0.08, -0.044, 0.974, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.700578771066755E9, 0.0, 2023-11-21 09:59:31.066
55.0, -1607.8950891369689, -1437.8877208099034, -3089.6145808237293, 1157.7980110404505, 3483.6311320818822, 3377.549752896995, 182.85962138886708, -4428.260556252069, -0.08, -0.044, 0.974, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.700578771069792E9, 0.0, 2023-11-21 09:59:31.069
56.0, -1597.41212098743, -1434.5573108860626, -3094.6437233261736, 1155.4510778726433, 3484.6593123268262, 3381.6177703878607, 187.82170865794524, -4422.762027116064, -0.08, -0.044, 0.974, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.700578771073756E9, 0.0, 2023-11-21 09:59:31.073
57.0, -1589.8125278726254, -1424.320211925532, -3091.626237824707, 1155.0263947279925, 3487.296818172553, 3382.1095087658778, 191.7779674265346, -4421.242108493103, -0.08, -0.044, 0.974, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.700578771077764E9, 0.0, 2023-11-21 09:59:31.077
58.0, -1586.5491731821505, -1421.3921334018867, -3095.7166070600283, 1148.9020167472383, 3483.698187315248, 3378.3320639529306, 187.50878423557094, -4426.293602740002, -0.078, -0.056, 0.972, 192.0, 253.0, 144.0, 254.0, 64.0, 30.0, 96.0, 0.0, 0.0, 0.0, 1.7005787710828E9, 0.0, 2023-11-21 09:59:31.082
