%OpenBCI Raw EXG Data
%Number of channels = 8
%Sample Rate = 250 Hz
%Board = OpenBCI_GUI$BoardCytonSerial
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, EXG Channel 4, EXG Channel 5, EXG Channel 6, EXG Channel 7, Accel Channel 0, Accel Channel 1, Accel Channel 2, Other, Other, Other, Other, Other, Other, Other, Analog Channel 0, Analog Channel 1, Analog Channel 2, Timestamp, Other, Timestamp (Formatted)
17.0, -1559.0788792465783, -1480.2442765527103, -3207.497681081019, 1083.590219448831, 3417.7605411720924, 3437.474779781673, 328.436533026282, -4334.249119073048, 0.162, 0.14200000000000002, 0.9500000000000001, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.700578870897472E9, 0.0, 2023-11-21 10:01:10.897
18.0, -1568.5783706400837, -1490.0790441130453, -3216.371323629776, 1069.1956960196133, 3401.5555264419945, 3428.6234889773714, 322.7368381901787, -4331.075171360394, 0.17, 0.152, 0.9440000000000001, 192.0, 5.0, 80.0, 4.0, 192.0, 29.0, 128.0, 0.0, 0.0, 0.0, 1.700578870901486E9, 0.0, 2023-11-21 10:01:10.901
19.0, -1547.0983442185336, -1478.9478753743024, -3203.2508496345104, 1076.2141437785797, 3403.7012939097044, 3427.6623639657932, 322.98270737918705, -4329.354087037335, 0.17, 0.152, 0.9440000000000001, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.700578870905487E9, 0.0, 2023-11-21 10:01:10.905
20.0, -1559.0788792465783, -1475.5280584726404, -3193.7737099854603, 1085.6018764498087, 3415.4583114931957, 3436.893634425835, 330.4481900272596, -4325.755456180031, 0.17, 0.152, 0.9440000000000001, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.700578870908499E9, 0.0, 2023-11-21 10:01:10.908
21.0, -1580.6483126459495, -1485.1393085884224, -3194.9807041860468, 1080.170402547169, 3411.837328891436, 3433.451465779718, 322.178044578796, -4340.999345898551, 0.17, 0.152, 0.9440000000000001, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.700578870913446E9, 0.0, 2023-11-21 10:01:10.913
22.0, -1585.543344681662, -1487.374483033953, -3193.0584541628905, 1073.8448588663173, 3395.5876106724277, 3424.8236924199696, 316.6571636983352, -4335.992555140562, 0.17, 0.152, 0.9440000000000001, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.700578870917474E9, 0.0, 2023-11-21 10:01:10.917
23.0, -1570.634731129972, -1466.3861949904199, -3173.657139975684, 1085.5348212164429, 3395.6993693947043, 3431.0151256340896, 325.77667543610045, -4326.135435835771, 0.17, 0.152, 0.9440000000000001, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.700578870921523E9, 0.0, 2023-11-21 10:01:10.921
24.0, -1566.3208444500976, -1471.9517793597913, -3186.2635238484772, 1091.5027369860097, 3403.969514843168, 3439.128808871366, 334.5162075181255, -4319.206395054626, 0.17, 0.152, 0.9440000000000001, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.700578870925528E9, 0.0, 2023-11-21 10:01:10.925
25.0, -1579.7989463566478, -1502.998352408213, -3225.78140804546, 1075.7000536561077, 3394.425319960752, 3430.7469047006257, 326.49193125867026, -4335.47846501809, 0.17, 0.152, 0.9440000000000001, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.700578870929613E9, 0.0, 2023-11-21 10:01:10.929
26.0, -1564.5997601270392, -1496.8739744274587, -3216.326620140865, 1069.106289041792, 3387.00454080159, 3425.2036720757096, 325.9778411361982, -4331.365744038313, 0.17, 0.152, 0.9440000000000001, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.700578870933644E9, 0.0, 2023-11-21 10:01:10.933
27.0, -1558.1177542350001, -1476.936218373325, -3195.3830355862424, 1082.137356059236, 3394.894706594313, 3431.864491923391, 329.7105824602345, -4328.0576858589275, 0.17, 0.152, 0.9440000000000001, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.700578870936611E9, 0.0, 2023-11-21 10:01:10.936
28.0, -1574.121603265, -1489.319084801565, -3212.4150648611862, 1083.2772950264568, 3396.794604873014, 3432.3338785569526, 326.51428300312557, -4342.675726732698, 0.17400000000000002, 0.15, 0.9480000000000001, 192.0, 5.0, 112.0, 4.0, 176.0, 29.0, 160.0, 0.0, 0.0, 0.0, 1.700578870940624E9, 0.0, 2023-11-21 10:01:10.940
29.0, -1577.5190684222066, -1492.738901703227, -3206.223631647066, 1081.6679694256748, 3395.2076310166876, 3432.289175068042, 331.0740388720082, -4337.490122019068, 0.17400000000000002, 0.15, 0.9480000000000001, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.700578870945625E9, 0.0, 2023-11-21 10:01:10.945
30.0, -1569.7183096073045, -1478.3667300184645, -3192.656122762695, 1086.7641671614847, 3396.2805147505424, 3435.351364058419, 334.4491522847596, -4336.685459218676, 0.17400000000000002, 0.15, 0.9480000000000001, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.70057887094965E9, 0.0, 2023-11-21 10:01:10.949
31.0, -1568.2877979621646, -1479.8866486414254, -3190.8903349507254, 1083.3219985153673, 3394.470023449662, 3434.6808117247597, 334.06917262901936, -4336.707810963132, 0.17400000000000002, 0.15, 0.9480000000000001, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.70057887095361E9, 0.0, 2023-11-21 10:01:10.953
32.0, -1571.9981875417457, -1483.507631243185, -3204.971933957569, 1080.2598095249903, 3396.8616601063804, 3436.446599536729, 335.05264938505286, -4339.814703442419, 0.17400000000000002, 0.15, 0.9480000000000001, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.700578870956666E9, 0.0, 2023-11-21 10:01:10.956
